UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Steve Clark,@SteveClarkMedia,2022-01-06T23:04:33.000Z,"Steve Clark
@SteveClarkMedia
·
2022年1月7日","The view now. It’ll look the same come game time. It’s 
@OHLIceDogs
 vs 
@Oshawa_Generals
 7pm 
@yourtvniagara
 @CHLHockey
 TV 
@ROGERStvDurham
 . Join 
@EdBurkholder
 @agalloway31
 and I for the call!",,,2,22,['https://pbs.twimg.com/media/FIdFezFXsAY3I36?format=jpg&name=small'],https://twitter.com/SteveClarkMedia/status/1479227416539242498
Bethany Lilly,@bethanylilly,2022-01-06T23:31:25.000Z,"Bethany Lilly
@bethanylilly
·
2022年1月7日","I have a ""mild"" case of COVID. A few things. I rapid tested positive on the 31st, although looking back on it, I think I had symptoms on the 30th. Let's go ahead and say it's Day 7 though.",,4,2,33,[],https://twitter.com/bethanylilly/status/1479234177002315778
Vaughn Michael,@VaughnMichael13,2022-01-06T23:33:27.000Z,"Vaughn Michael
@VaughnMichael13
·
2022年1月7日","My review of the 
@NECA_TOYS
 exclusive edition 
@TMNT
 ultimate Movie April O’Neil.
I go over the cool hologram box, accessories, articulation, & my thoughts on this figure set & it’s exclusive raincoat & 
@Heyjude629
 signed press pass. Click here to watch: https://instagram.com/tv/CYaCinelttP/?utm_medium=copy_link…",,,2,17,['https://pbs.twimg.com/media/FIdMHDVXIAYVTdD?format=jpg&name=small'],https://twitter.com/VaughnMichael13/status/1479234688833273859
allie,@_alliereichert,2022-01-06T22:08:34.000Z,"allie
@_alliereichert
·
2022年1月7日",Most days I still can’t believe I witnessed the bandwagon tour and now it’s happening again ??? Truly what dreams are made of,,1,,23,[],https://twitter.com/_alliereichert/status/1479213328287383557
Hammer722,@LETHALxHAMMERx,2022-01-06T23:45:36.000Z,"Hammer722
@LETHALxHAMMERx
·
2022年1月7日","Hi friends a little update,my poor wife had to get a transfusion with antibodies for Covid,scary times I pray she continues to get better now. Corey is still miserable but today he was able to eat. Me still can’t move my left arm pain is still a 9 out of 10. Please stay safe",,4,1,13,[],https://twitter.com/LETHALxHAMMERx/status/1479237748200464384
Lisa Brandt,@lisambrandt,2022-01-06T21:52:17.000Z,"Lisa Brandt
@lisambrandt
·
2022年1月7日",Do you remember the first time a 20-something talked to you like you were a relic who didn't have all of their marbles? I do. It was today at my bank.  #ageism,😬,4,,28,[],https://twitter.com/lisambrandt/status/1479209231077281797
Meteorologist Jack Drake,@Danbury_WX,2022-01-06T23:09:28.000Z,"Meteorologist Jack Drake
@Danbury_WX
·
2022年1月7日","I expect most to all area schools close tomorrow due to the weather. 

If #Bethel Schools open tomorrow in any capacity, I will Venmo someone who likes this tweet $50.

Drop your Venmo below. LETS GO!

#Guaranteed

 
@LouMilano12
 @I95rocks",,8,4,87,[],https://twitter.com/Danbury_WX/status/1479228655410810880
BIG BAG JAZ,@JazTheRapper,2022-01-06T22:20:11.000Z,"BIG BAG JAZ
@JazTheRapper
·
2022年1月7日",No i want u to win so i can brag abt beating the Champion ,💰 🥺 ↙,5,3,69,['https://pbs.twimg.com/profile_images/1627881857944543233/M5QMkOhY_normal.jpg'],https://twitter.com/JazTheRapper/status/1479216251855687684
Lucky13,@NeoShooter,2022-01-06T23:54:39.000Z,"Lucky13
@NeoShooter
·
2022年1月7日","The “All my friends are dead so I might as well kill myself” tour rolls into Westvile, NJ tomorrow night 
@vxswrestling
 @NoPeaceFL
 are bringing back The Tangled Web

Streaming live on 
@FiteTV",,1,4,37,['https://pbs.twimg.com/media/FIdQ9GZXwAI5qZD?format=jpg&name=small'],https://twitter.com/NeoShooter/status/1479240024784838663
Round Mound of Meat,@DarthDoughboy,2022-01-06T22:30:53.000Z,"Round Mound of Meat
@DarthDoughboy
·
2022年1月7日",My job gave me two gift cards for my birthday. They gave me a paid day off yesterday for my foot and today let me train somebody so I could get paid without having to work. I love my job,,3,,33,[],https://twitter.com/DarthDoughboy/status/1479218945534091274
Nick Lazzaro,@Njlazzaro18,2022-01-06T22:59:14.000Z,"Nick Lazzaro
@Njlazzaro18
·
2022年1月7日","I’m so honored and humbled to be named a “Person to watch in 2022” thank you so much!! I look forward to my next semester at 
@holy_cross
, and future involvement in local government!",,1,,20,['https://pbs.twimg.com/media/FIdER0GXEAUPzej?format=jpg&name=small'],https://twitter.com/Njlazzaro18/status/1479226079386783746
ri,@nycsadgirl,2022-01-06T22:26:04.000Z,"ri
@nycsadgirl
·
2022年1月7日",imagine living in a constant state of crippling anxiety. oh wait i don’t have to bc that’s me.,,3,4,20,[],https://twitter.com/nycsadgirl/status/1479217731132137481
Connor Hughes,@Connor_J_Hughes,2022-01-06T23:00:03.000Z,"Connor Hughes
@Connor_J_Hughes
·
2022年1月7日",I started Lord of the Rings for the first time. Those rankings are coming.,,55,10,285,[],https://twitter.com/Connor_J_Hughes/status/1479226282864951307
Ryan Long,@ryan_long_01,2022-01-06T23:26:39.000Z,"Ryan Long
@ryan_long_01
·
2022年1月7日",Our kids’ babysitter is named Destiny and I have NO IDEA why she doesn’t have a business named Destiny’s Childcare.,,2,,30,[],https://twitter.com/ryan_long_01/status/1479232977414537218
Bishal Gyawali,@oncology_bg,2022-01-06T21:59:13.000Z,"Bishal Gyawali
@oncology_bg
·
2022年1月7日","So at the end of my zoom talk today, I inadvertently blurted “end of dictation”.",,8,1,43,[],https://twitter.com/oncology_bg/status/1479210975085662209
GTX Uno,@LushOne,2022-01-06T23:56:36.000Z,"GTX Uno
@LushOne
·
2022年1月7日","So this important .. the complete #DeathCoast roster is way deeper then 8 .. and the first 8 are not necessarily the best jumpin off the porch first.  The squad too deep for just 8, but I know 
@40BARRSBOSTON
 team got 30 rappers so I ain’t really trippin lol 
@PAbillcollector
 too",,2,3,17,[],https://twitter.com/LushOne/status/1479240514532790275
Olivia Dance,@OliviaDanceTV,2022-01-06T23:53:26.000Z,"Olivia Dance
@OliviaDanceTV
·
2022年1月7日",I just saw someone skiing in the street… welcome to Buffalo! ,⛷,2,1,23,[],https://twitter.com/OliviaDanceTV/status/1479239717753442304
Ripe (The Band),@ripe_love,2022-01-06T23:13:03.000Z,"Ripe (The Band)
@ripe_love
·
2022年1月7日","Friends fucking rock. Not exactly news, but I’m feeling it in a big way right now ",😊,,1,32,[],https://twitter.com/ripe_love/status/1479229556770934784
Gray Horn,@HornAthletics,2022-01-06T22:09:15.000Z,"Gray Horn
@HornAthletics
·
2022年1月7日","2021 taught me this. 

Nobody wants to lose. We don’t want to lose someone we care about, a competition, or miss out on something we wanted. But we all need to learn what it feels like. You’ll either drown in it, or stand up & press forward. I hope that for all of you in 2022 ",,,1,22,[],https://twitter.com/HornAthletics/status/1479213501063303168
av,@avalbin,2022-01-06T23:31:32.000Z,"av
@avalbin
·
2022年1月7日",angel face but i’ll see ya in hell,,,4,7,[],https://twitter.com/avalbin/status/1479234206995730432
🅑🅔🅐🅡🅢🅖🅡🅛,@BearsGrl80,2022-01-06T23:10:00.000Z,"🅑🅔🅐🅡🅢🅖🅡🅛
@BearsGrl80
·
2022年1月7日","I wanted to donate blood on my birthday, but it wasn't 14 days since my return from Chicago.

So donated today instead. If you can donate 
@CanadasLifeline
 please do. #SaveALife #UniversalDonor 
@LifelineSW_ON",,4,,30,['https://pbs.twimg.com/media/FIdGvhTWQAMgc_u?format=jpg&name=900x900'],https://twitter.com/BearsGrl80/status/1479228789183983616
Matt Cameron,@matt_cam,2022-01-06T23:23:43.000Z,"Matt Cameron
@matt_cam
·
2022年1月7日","I don't ever enjoy watching anyone encounter our criminal punishment system for the first time, is a thing I would have said a couple of minutes ago",,1,4,55,"['https://pbs.twimg.com/profile_images/1223822019034259456/wp36A6BC_normal.png', 'https://pbs.twimg.com/media/FIc6afNXMAQtWlx?format=png&name=small']",https://twitter.com/matt_cam/status/1479232240135585793
GG,@goldisacks,2022-01-06T22:40:45.000Z,"GG
@goldisacks
·
2022年1月7日",anyone else missing a ton of mentions in their notifications? (I s2g if anyone mansplains the quality filter to me…),,7,,26,[],https://twitter.com/goldisacks/status/1479221428557860871
Mark D. Levine,@MarkLevineNYC,2022-01-06T23:58:52.000Z,"Mark D. Levine
@MarkLevineNYC
·
2022年1月7日","NYC is feeling the January 6 anniversary deeply, with many vigils around the city this eve.

I joined w/ residents of W.Harlem & Morningside Hghts in solemn memory of the worst act of insurrection in modern U.S. history, w/ resolve to confront the ongoing threat to our democracy.",,15,5,46,"['https://pbs.twimg.com/media/FIdR7R-XsAYjZTp?format=jpg&name=small', 'https://pbs.twimg.com/media/FIdR7R_XIAI_izr?format=jpg&name=360x360']",https://twitter.com/MarkLevineNYC/status/1479241085239148546
Jennifer Iannolo (ya-KNOW-low),@foodphilosophy,2022-01-06T23:51:09.000Z,"Jennifer Iannolo (ya-KNOW-low)
@foodphilosophy
·
2022年1月7日","I’m very grateful that my dose of COVID has been mild. The goal was not to get it at all, but this was Plan B. I’ve been so damn careful, but Omicron is working overtime right now. May the odds be ever in your favor. ",🥂,3,1,25,[],https://twitter.com/foodphilosophy/status/1479239143373029376
Large,@LargeBarstool,2022-01-06T22:31:10.000Z,"Large
@LargeBarstool
·
2022年1月7日","We’re on YouTube… 
@thejeffvibbert
 is a twink and I am a polar bear. 
@twistedhistory",👀 ⤵,1,4,15,"['https://pbs.twimg.com/profile_images/1549019343874318336/5gFT5puv_normal.jpg', 'https://pbs.twimg.com/media/FIb2Zt5VgAAczXP?format=jpg&name=small']",https://twitter.com/LargeBarstool/status/1479219016455569411
Jemimah James Wei / 魏信子,@jemmawei,2022-01-06T22:46:06.000Z,"Jemimah James Wei / 魏信子
@jemmawei
·
2022年1月7日","When I was writing my first draft I could do up to 13k words in a day if in the ~zone~; today in editing, i spent 5 hours screaming at ONE PAGE and wondering why I write like a potato?!",,3,,25,[],https://twitter.com/jemmawei/status/1479222771511181314
Ed Gainey,@gainey_ed,2022-01-06T23:04:47.000Z,"Ed Gainey
@gainey_ed
·
2022年1月7日","CommUnity. Today for lunch I stopped by 
@Smallmanstdeli
. Great food, great people. Make sure to stop by!",,2,2,60,"['https://pbs.twimg.com/media/FIdFgO6X0AIdyBU?format=jpg&name=small', 'https://pbs.twimg.com/media/FIdFgVFWQAc8VZW?format=jpg&name=small']",https://twitter.com/gainey_ed/status/1479227475058204682
Naveed Jamali,@NaveedAJamali,2022-01-06T23:06:10.000Z,"Naveed Jamali
@NaveedAJamali
·
2022年1月7日","interviewing 
@Marcus4Georgia
 who is running against 
@repmtg
 I learned that 
@RepMTG
 apparently has no constituent office in her district, just a PO Box.",,1,8,14,"['https://pbs.twimg.com/profile_images/741603495929905152/di0NxkFa_normal.jpg', 'https://pbs.twimg.com/media/FIctbe-XsAAlkW6.jpg']",https://twitter.com/NaveedAJamali/status/1479227824573751301
pilitobar46,@pilitobar46,2022-01-06T23:39:57.000Z,"pilitobar46
@pilitobar46
·
2022年1月7日",Congratulations US Ambassador to Spain Julissa Reynoso Pantaleón! Ya tú sabe!  She will be dearly missed but i can’t think of someone better to represent the US. ,🎉,,3,7,"['https://pbs.twimg.com/profile_images/791329119/Mason_Jeff_Reuters_Photo_normal.jpg', 'https://pbs.twimg.com/media/FIdD_E4WUAAcuKL?format=jpg&name=small', 'https://pbs.twimg.com/media/FIdD_XuXsAMqaZ_?format=jpg&name=small']",https://twitter.com/pilitobar46/status/1479236326843207682
Meredith Garofalo,@GarofaloWX,2022-01-06T23:27:30.000Z,"Meredith Garofalo
@GarofaloWX
·
2022年1月7日","Learning the ways of #workfromhome, & how important it is to plan! So what does the first 1/3 of my day include? It's actually the busiest part...check it out! (If only I could get things done this fast ) 

What are YOUR favorite tricks/tips to stay organized and on time? #WFH",😂,5,,42,['https://pbs.twimg.com/ext_tw_video_thumb/1479233083408793602/pu/img/W3uIyfdXnSYrq7vQ.jpg'],https://twitter.com/GarofaloWX/status/1479233192477577219
Monica Byrne,@monicabyrne13,2022-01-06T22:22:09.000Z,"Monica Byrne
@monicabyrne13
·
2022年1月7日","So here’s something really cool. And thank you to 
@mkramer
 and Rebecca Tippett at Demography UNC for running the numbers: 

In The Actual Star, in the year 3012, I put the world population at 8 million, down from 7 billion in 2012. (!!!) …",,1,1,18,[],https://twitter.com/monicabyrne13/status/1479216746271756290
MarquesMclaurin,@marques1mc,2022-01-08T20:17:10.000Z,"MarquesMclaurin
@marques1mc
·
2022年1月9日",I’m HOME! ,😁,16,16,455,[],https://twitter.com/marques1mc/status/1479910069999489038
Mike C,@curriemj1,2022-01-08T21:51:00.000Z,"Mike C
@curriemj1
·
2022年1月9日","""Mr. DeMille, I'm Ready for My Close-Up"" -Maeve",,5,4,129,[],https://twitter.com/curriemj1/status/1479933683637358595
Kelly Lepley,@kclepley,2022-01-08T21:02:16.000Z,"Kelly Lepley
@kclepley
·
2022年1月9日",I'm thinking that's not desert sand.,✈ 🌍 ✈,21,13,665,[],https://twitter.com/kclepley/status/1479921418649415685
,@nurulmaisarah_,2022-01-08T20:46:24.000Z,"@nurulmaisarah_
·
2022年1月9日",i mean um.. u choose,☁,2,13,52,[],https://twitter.com/nurulmaisarah_/status/1479917427483979781
Cigar Cab 1729,@CigarCab1729,2022-01-08T22:42:40.000Z,"Cigar Cab 1729
@CigarCab1729
·
2022年1月9日",I have to have one before the sun goes down.,,,1,45,[],https://twitter.com/CigarCab1729/status/1479946684364992516
Deacon Blues,@DeaconBlues0,2022-01-09T21:14:31.000Z,"Deacon Blues
@DeaconBlues0
·
2022年1月10日",Here is a helpful chart I use to identify birds in my yard:,,33,35,261,[],https://twitter.com/DeaconBlues0/status/1480286890960080896
Uncle Traveling Jake,@midwesternexile,2022-01-09T22:41:04.000Z,"Uncle Traveling Jake
@midwesternexile
·
2022年1月10日",And I ope!,,4,1,41,[],https://twitter.com/midwesternexile/status/1480308671422812169
Tracy Lager,@tracylager,2022-01-09T20:38:52.000Z,"Tracy Lager
@tracylager
·
2022年1月10日","Today’s my 27th #anniversary as a #Canadian #AirTrafficController! Got lucky: was bartending in #Halifax in ‘93 & applied thru newspaper ad: “Become an air traffic controller, earn up to $80k per year”. Thought I’d died & gone to heaven. Best career ever…1/2",,70,13,706,[],https://twitter.com/tracylager/status/1480277917280186368
Jonathan Allen,@jonathanallen44,2022-01-09T20:36:18.000Z,"Jonathan Allen
@jonathanallen44
·
2022年1月10日",Woah. And yet I somehow managed to spend $83 at an empty grocery store,✡,5,7,47,[],https://twitter.com/jonathanallen44/status/1480277273660071942
Of Moss and Mold,@azarijacquan,2022-01-09T23:59:42.000Z,"Of Moss and Mold
@azarijacquan
·
2022年1月10日",I have been saying this for WEEKS !,,,2,9,['https://pbs.twimg.com/ext_tw_video_thumb/1480328401412108292/pu/img/Du9cCZ39TYOP-ehu.jpg'],https://twitter.com/azarijacquan/status/1480328459578662919
Taylor,@tay_careee,2022-01-12T22:21:13.000Z,"Taylor
@tay_careee
·
2022年1月13日","I wanna put you in my life, your hair smell like tropics & your body look nice",💋 🥭 🧡,1,5,261,[],https://twitter.com/tay_careee/status/1481390840266301440
Fenix Ammunition,@FenixAmmunition,2022-01-12T23:22:36.000Z,"Fenix Ammunition
@FenixAmmunition
·
2022年1月13日",I almost felt bad posting this but then I remembered that ATF agents don't have souls,,50,89,"1,100",[],https://twitter.com/FenixAmmunition/status/1481406284196986884
FourWands Wildlife,@FourwandsW,2022-01-12T23:32:39.000Z,"FourWands Wildlife
@FourwandsW
·
2022年1月13日",Phil looks practically cheerful.  I should probably be worried. ,😉,15,24,189,[],https://twitter.com/FourwandsW/status/1481408816717643777
CanadianLitChick,@ConnieLukey,2022-01-12T21:39:50.000Z,"CanadianLitChick
@ConnieLukey
·
2022年1月13日","#IWasSoBoredThat
I goosed a moose",,3,3,17,[],https://twitter.com/ConnieLukey/status/1481380423003521027
Community Happy Dogs,@CommHappyDogs,2022-01-12T23:44:29.000Z,"Community Happy Dogs
@CommHappyDogs
·
2022年1月13日","Two precious #dogs I love walking.  They are a complete #JOY 

#dogsoftwitter   #dogsarelove",,,3,29,[],https://twitter.com/CommHappyDogs/status/1481411793004212230
